studentID,className
1700000,HMDEV202
1700000,AIMLX857
1700000,POPST202
1700000,HLTSC567
1700000,HRMGT891
1702051,HRMGT220
1702051,POPST393
1702051,HPSCI520
1702051,ECONS395
1665188,CRIMN567
1665188,EVSOC739
1665188,COUNS808
1665188,EXCOR679
1665188,EDART958
1665188,SOCIO567
1665188,EDUCA393
1665188,GEOGY590
1665188,CMYHE302
1665188,TOEDR155
1722533,MATHS337
1722533,COMPX202
1722533,ADLNG958
1722533,EXCOR679
1722533,SCIED202
1722533,ANTHY581
1663140,GLOBE739
1663140,AIMLX484
1663140,ANTHY581
1663140,EXMBM220
1663140,CRSCI155
1740969,HRMGT220
1740969,INTLC520
1740969,TOEDR958
1740969,DANCE724
1650859,SCMGT302
1650859,HMDEV202
1650859,CRIMN567
1661100,HSHUP724
1661100,CAAEN796
1661100,EDART568
1661100,APPLN811
1661100,JAPAN808
1661100,GLOBE739
1704108,JAPAN808
1704108,ADLNG155
1704108,ENGEE739
1700017,MNMGT796
1700017,CRSCI857
1700017,ENGEV484
1700017,EDUCA393
1700017,THMGT567
1700017,CRSCI581
1706166,COMPX392
1706166,HMDEV202
1706166,EDLED202
1706166,DANCE958
1706166,ARTSC568
1677495,POPST724
1677495,CRIMN567
1677495,CHINE337
1677495,LINGS520
1677495,SOCPY562
1677495,SDCOA520
1677495,TECED302
1677495,INTLC520
1659064,HRMGT220
1659064,ENGEV484
1659064,SCMGT484
1659064,EDART568
1659064,CRSCI857
1659064,BIOEB391
1659064,SOCIO567
1659064,NURSE567
1659064,APPLN391
1659064,AIMLX484
1693885,SDCOA520
1693885,APPLN811
1693885,POPST393
1693885,CRSCI337
1726656,ENVSC520
1726656,POPST724
1726656,CMYHE302
1726656,GLOBE739
1726656,TEEDU857
1726656,PACIS392
1726656,ARTSW337
1693888,PHYSC739
1693888,CRIMN345
1693888,ARTSW337
1693888,MRKTG220
1712324,EDART724
1712324,EARTH220
1712324,MNMGT796
1712324,ANTHY581
1712324,ENGEE739
1671366,POPST393
1671366,EVSOC739
1671366,ADLNG155
1671366,GLOBE739
1671366,CRSCI616
1671366,BIOEB391
1671366,HRMGT891
1671366,ARTSW337
1671366,SCIED202
1671366,EXMBM220
1745096,HUMRI220
1745096,JAPAN808
1745096,ANTHY581
1745096,ADLNG590
1745096,PRMGT568
1726668,GLOBE739
1726668,COMPX392
1726668,PHYSC739
1726668,IRSST808
1726668,ARTSW337
1726668,PACIS392
1650892,SCMGT484
1650892,PHYSC739
1650892,ENGEV484
1650892,CHINE337
1650892,AIMLX857
1650892,CRSCI857
1650892,HRMGT220
1650892,EVSOC739
1650892,ARTSC220
1743053,MNMGT796
1743053,JAPAN808
1743053,EDART724
1743053,AQCUL703
1743053,MATHS337
1743053,EVSOC739
1743053,ARTSC568
1743053,SOCPY562
1745108,SCIED202
1745108,BUSAN958
1745108,ARTSC568
1745108,TOEDR958
1745108,LINGS520
1745108,HSHUP724
1665236,APPLN391
1665236,AIMLX857
1665236,TECED302
1665236,ADLNG958
1732825,ENVSC520
1732825,PRMGT568
1732825,EVSOC739
1732825,COUNS808
1732825,GLOBE739
1732825,ARTSC568
1732825,THMGT567
1732825,MNMGT796
1732825,INTLC520
1722586,AIMLX484
1722586,ARTSW337
1722586,ENGEN590
1738972,SOCPY520
1738972,LINGS520
1738972,ENSLA302
1738972,HRMGT220
1738972,PHYSC739
1663201,CAAEN796
1663201,ANTHY724
1663201,TEEDU857
1663201,BUSAN958
1728740,CRSCI616
1728740,CRSCI857
1728740,APPLN811
1728740,ECONS395
1728740,GEOGY590
1728740,CRSCI337
1728740,HRMGT220
1728740,ENGEE739
1728740,SDCOA520
1728740,ADLNG590
1652965,ENGCB857
1652965,EDART568
1652965,TECED302
1652965,HSHUP155
1652965,SCIED202
1652965,EXCOR679
1652965,ARTSW337
1652965,MTHED724
1652965,DANCE724
1652965,ADLNG958
1700070,ENSLA302
1700070,APPLN391
1700070,NURSE567
1700070,ECONS395
1700070,PHYSC739
1700070,TECED302
1700070,COUNS808
1726695,POPST202
1726695,PRMGT220
1726695,CHINE337
1726695,TOEDR958
1726695,EDUCA155
1726695,EDLED202
1726695,HSHUP155
1687787,ADLNG155
1687787,TOEDR155
1687787,CMYHE302
1687787,EDART724
1738991,GEOGY590
1738991,HRMGT808
1738991,ENGEV484
1738991,PHYSC739
1738991,MATHS337
1738991,SDCOA520
1738991,SCIED202
1738991,HSHUP724
1738991,BIOEB391
1726704,BIOEB391
1726704,ARTSC568
1726704,ENGCB857
1726704,SDCOA520
1726704,BIOEB155
1726704,LINGS520
1726704,ARTSW337
1726704,CRSCI581
1724655,LINGS811
1724655,DANCE724
1724655,EARTH220
1724655,APPLN391
1669362,ECONS395
1669362,ENGME703
1669362,PSYCH958
1669362,EDART568
1669362,ENGEV484
1669362,ENVSC520
1669362,CRIMN567
1706227,PSYCH958
1706227,CRSCI337
1706227,EXMBM220
1693940,ENSLA302
1693940,LINGS811
1693940,ANTHY581
1693940,BIOEB391
1693940,EVSOC739
1693940,CRIMN567
1693940,TEACH581
1693940,JAPAN808
1693940,GLOBE739
1669365,ENGEV484
1669365,SCMGT302
1669365,LINGS811
1669365,EVSOC739
1677559,POPST393
1677559,MNMGT796
1677559,EDUCA155
1677559,INTLC520
1677559,MRKTG220
1693944,APPLN391
1693944,TEACH581
1693944,ARTSW337
1693944,BIOEB155
1693944,CRSCI857
1657082,EDUCA155
1657082,DANCE958
1657082,SOCPY520
1657082,ENGEV484
1657082,POPST724
1657082,CRIMN345
1657082,BUSAN958
1657082,HUMRI220
1669374,JAPAN484
1669374,LINGS811
1669374,COUNS808
1669374,ARTSC220
1669374,EDART958
1669374,ENGEE739
1669374,HSHUP155
1732867,HRMGT808
1732867,COMPX202
1732867,COUNS808
1732867,MNMGT796
1741063,DANCE958
1741063,CRSCI616
1741063,CMYHE302
1741063,POPST393
1741063,POPST202
1741063,TOEDR958
1702153,EDART958
1702153,CRSCI857
1702153,MTHED724
1702153,JAPAN484
1734922,CHINE337
1734922,JAPAN484
1734922,GEOGY590
1734922,PHYSC739
1743114,EDART568
1743114,COMPX392
1743114,CRSCI857
1743114,SCMGT484
1743114,ECONS395
1743114,ANTHY724
1743114,JAPAN808
1743114,MTHED724
1743114,MRKTG155
1743114,SCTED220
1653005,DANCE724
1653005,BUSAN958
1653005,SDCOA520
1653005,IRSST808
1687822,DANCE724
1687822,TOEDR155
1687822,EDART724
1687822,LINGS520
1696013,APHYS568
1696013,ANTHY581
1696013,PACIS392
1696013,AIMLX484
1696013,TOEDR958
1696013,HRMGT891
1696013,SOCPY520
1696013,POPST202
1696013,ARTSW337
1689873,APPLN811
1689873,ENGME703
1689873,HPSCI520
1689873,JAPAN484
1689873,TEACH581
1689873,TEEDU857
1689873,ADLNG958
1689873,CAAEN796
1689873,EXCOR679
1689873,ANTHY581
1726738,ARTSC568
1726738,TECED302
1726738,MRKTG220
1726738,BIOEB155
1726738,SCTED220
1726738,IRSST808
1702162,AIMLX484
1702162,SCIED202
1702162,GEOGY590
1702162,ANTHY581
1702162,APPLN567
1702162,JAPAN808
1718546,APPLN391
1718546,ENGEE739
1718546,POPST724
1718546,ENGCB857
1718546,DANCE724
1718546,ADLNG590
1718546,CRIMN567
1718546,ARTSC568
1663254,EVSOC739
1663254,DANCE724
1663254,MTHED724
1663254,SOCPY562
1663254,CAAEN796
1663254,PACIS392
1663254,CRIMN567
1663254,ENVSC520
1663254,MRKTG155
1716504,ENGEE739
1716504,ENSLA302
1716504,TOEDR155
1716504,POPST724
1716504,ARTSC220
1716504,ENGCB857
1673503,INTLC520
1673503,COMPX202
1673503,ENGEE739
1673503,SCMGT484
1673503,CAAEN796
1673503,EDART568
1673503,MRKTG155
1702180,AIMLX484
1702180,EDART724
1702180,HSHUP155
1702180,PHYSC739
1702180,EXCOR679
1702180,EARTH220
1696037,AQCUL703
1696037,COMPX202
1696037,HRMGT808
1696037,CAAEN796
1696037,SCIED202
1696037,TEACH581
1696037,PRMGT220
1696037,PACIS392
1675556,ARTSC568
1675556,TOEDR958
1675556,TECED302
1675556,IRSST808
1675556,ENVSC520
1675556,ADLNG590
1745194,HRMGT220
1745194,SCMGT484
1745194,SOCIO567
1745194,GLOBE739
1749295,THMGT567
1749295,HPSCI520
1749295,APPLN391
1749295,ADLNG958
1749295,POPST202
1749295,MNMGT796
1749295,BIOEB391
1749295,CRSCI857
1741107,THMGT567
1741107,ADLNG155
1741107,ANTHY581
1696052,COMPX150
1696052,HLTSC567
1696052,THMGT567
1696052,IRSST808
1696052,AIMLX484
1696052,POPST724
1696052,EXCOR679
1696052,APPLN811
1698099,ADLNG958
1698099,AIMLX484
1698099,NURSE567
1698099,JAPAN484
1698099,CRIMN567
1698099,SDCOA520
1698099,DANCE958
1698099,CRSCI337
1698099,CRSCI581
1694008,EDLED202
1694008,SCIED202
1694008,NURSE567
1694008,HSHUP724
1694008,CHINE337
1694008,MRKTG220
1694008,HLTSC567
1694008,APPLN567
1694008,CRSCI857
1671482,APPLN391
1671482,AIMLX857
1671482,CAAEN796
1671482,HRMGT220
1671482,EDLED202
1671482,AIMLX484
1671482,ENVSC520
1671482,ECONS395
1671482,MRKTG155
1702204,CRSCI857
1702204,SOCPY562
1702204,APPLN567
1702204,JAPAN808
1702204,NURSE567
1749308,CRIMN567
1749308,TOEDR155
1749308,ARTSW337
1653054,TEACH581
1653054,HUMRI220
1653054,NURSE567
1653054,APPLN391
1653054,SCMGT302
1653054,DANCE724
1653054,HMDEV202
1659197,SCIED202
1659197,CRSCI857
1659197,AQCUL703
1659197,BIOEB155
1659197,EXCOR679
1659197,COUNS808
1659197,BIOEB391
1659197,TOEDR958
1659197,APPLN811
1677633,CHINE337
1677633,LINGS520
1677633,APPLN391
1677633,AIMLX484
1677633,EXCOR679
1677633,CAAEN796
1677633,TEACH581
1741123,SOCPY520
1741123,MRKTG155
1741123,HMDEV202
1741123,COMPX150
1741123,LEADR796
1741123,MRKTG220
1739076,CRSCI581
1739076,COMPX150
1739076,BIOEB391
1739076,CMYHE302
1739076,EARTH220
1739076,APPLN811
1739076,EDART568
1739076,AIMLX857
1739076,ANTHY724
1739076,POPST202
1696070,SCTED220
1696070,CRSCI337
1696070,COUNS808
1696070,EDUCA155
1696070,CRSCI581
1696070,PRMGT568
1696070,MNMGT796
1675591,PRMGT220
1675591,ENSLA302
1675591,EARTH220
1675591,POPST202
1675591,CMYHE302
1718600,HLTSC567
1718600,COMPX392
1718600,LEADR796
1718600,EARTH220
1718600,ARTSW337
1718600,ADLNG590
1718600,AIMLX857
1718600,TECED302
1718600,HPSCI520
1728840,HPSCI520
1728840,HRMGT808
1728840,EDUCA155
1728840,POPST724
1728840,HMDEV202
1728840,CHINE337
1685832,TOEDR155
1685832,ENGCB857
1685832,EDUCA393
1685832,SDCOA520
1685832,PACIS392
1685832,SCMGT302
1685832,COMPX150
1685832,AIMLX857
1685832,EVSOC739
1675597,HMDEV202
1675597,ADLNG590
1675597,HPSCI520
1675597,CRSCI155
1675597,DANCE724
1675597,HRMGT891
1675597,BIOEB391
1671503,COMPX150
1671503,EDART958
1671503,POPST393
1671503,POPST724
1671503,HRMGT891
1671503,PSYCH958
1698128,CHINE337
1698128,HSHUP724
1698128,CRSCI337
1698128,MATHS337
1698128,PACIS392
1673555,ARTSC220
1673555,GLOBE739
1673555,SOCIO567
1673555,CMYHE302
1673555,EXCOR679
1673555,THMGT567
1673555,HSHUP155
1673555,SCMGT484
1673555,SOCPY520
1673555,ENVSC520
1739094,BIOEB391
1739094,CRSCI581
1739094,SCMGT484
1739094,POPST393
1739094,ECONS395
1739094,HRMGT808
1739094,SCIED202
1739094,TOEDR155
1739094,PRMGT220
1661272,MATHS337
1661272,EVSOC739
1661272,PRMGT568
1661272,DANCE724
1661272,ENGEV484
1661272,GEOGY590
1661272,ENGME703
1716572,NURSE567
1716572,ADLNG958
1716572,ARTSC568
1716572,ANTHY724
1735006,HRMGT220
1735006,SCMGT302
1735006,ARTSC568
1735006,ANTHY581
1735006,ENSLA302
1735006,BUSAN958
1735006,TEACH581
1735006,EARTH220
1735006,EDUCA393
1735006,PHYSC739
1694050,PSYCH958
1694050,CRSCI616
1694050,EXMBM220
1669478,ARTSC220
1669478,TEEDU857
1669478,ANTHY724
1669478,JAPAN808
1669478,TEACH581
1669478,APHYS568
1741160,POPST202
1741160,ARTSC220
1741160,EXCOR679
1692008,SOCPY562
1692008,HSHUP155
1692008,NURSE567
1692008,LINGS520
1692008,HMDEV202
1692008,TEACH581
1692008,EDLED202
1692008,TOEDR155
1692008,MNMGT796
1692008,ADLNG155
1700200,INTLC520
1700200,ARTSC220
1700200,AIMLX857
1700200,JAPAN808
1700200,BUSAN958
1700200,HMDEV202
1710443,MTHED724
1710443,SOCIO567
1710443,ADLNG590
1710443,PHYSC739
1710443,LINGS520
1710443,CRIMN567
1722732,PSYCH958
1722732,DANCE958
1722732,COMPX150
1722732,ARTSW337
1722732,HMDEV202
1722732,EDUCA155
1722732,PRMGT220
1722732,APPLN567
1722732,ANTHY724
1681773,CRSCI337
1681773,ANTHY724
1681773,APHYS568
1730927,MRKTG220
1730927,IRSST808
1730927,LINGS520
1730927,HSHUP724
1730927,PSYCH958
1730927,ARTSW337
1689967,SOCPY562
1689967,CRSCI581
1689967,AIMLX484
1689967,LINGS811
1722737,ADLNG958
1722737,TEACH581
1722737,ANTHY724
1722737,HSHUP155
1722737,SOCPY562
1722737,CHINE337
1722737,DANCE958
1722737,CAAEN796
1722737,EXCOR679
1722737,PSYCH958
1710448,TEEDU857
1710448,MTHED724
1710448,CAAEN796
1710448,DANCE724
1710448,HSHUP155
1710448,CRSCI616
1671540,ENGCB857
1671540,HRMGT808
1671540,APPLN567
1671540,APPLN811
1671540,ANTHY581
1671540,JAPAN808
1671540,CHINE337
1671540,CRSCI857
1694070,CRIMN345
1694070,ENGEV484
1694070,EDUCA155
1694070,ENGME703
1694070,DANCE724
1694070,COMPX392
1683832,HPSCI520
1683832,DANCE724
1683832,PSYCH958
1683832,GLOBE739
1683832,TECED302
1747321,CAAEN796
1747321,APPLN391
1747321,SDCOA520
1747321,ENVSC520
1722745,MATHS337
1722745,CRSCI581
1722745,POPST202
1722745,ECONS395
1722745,SCIED202
1722745,CRSCI155
1722745,THMGT567
1722745,COMPX392
1722745,CRIMN345
1692029,ARTSC568
1692029,MNMGT796
1692029,EXCOR679
1692029,HMDEV202
1692029,CRSCI155
1692029,JAPAN484
1692029,AIMLX484
1692029,ENGEE739
1712510,NURSE567
1712510,ENGEE739
1712510,SCTED220
1712510,JAPAN484
1712510,HRMGT220
1687935,CHINE337
1687935,THMGT567
1687935,SCTED220
1687935,ENGEE739
1687935,ADLNG958
1687935,ARTSC220
1687935,ADLNG590
1737087,ENGCB857
1737087,COMPX392
1737087,CRSCI581
1737087,CRSCI155
1653125,SOCPY520
1653125,POPST724
1653125,TECED302
1653125,TEACH581
1653125,BIOEB391
1653125,AQCUL703
1653125,SDCOA520
1747335,ENVSC520
1747335,TEEDU857
1747335,EVSOC739
1747335,CRSCI581
1747335,APPLN567
1747335,EXCOR679
1747335,ADLNG155
1747335,ENSLA302
1747335,HSHUP724
1747335,BUSAN958
1665416,LINGS520
1665416,HRMGT808
1665416,PRMGT220
1665416,TOEDR155
1665416,HSHUP155
1665416,COUNS808
1665416,CRSCI857
1661320,HRMGT220
1661320,HMDEV202
1661320,ENVSC520
1683852,JAPAN808
1683852,HPSCI520
1683852,CRSCI616
1683852,AIMLX857
1683852,PSYCH958
1683852,EDART568
1702285,EDUCA155
1702285,ENGEE739
1702285,GLOBE739
1702285,CRIMN567
1651088,JAPAN808
1651088,BIOEB155
1651088,CMYHE302
1651088,CRIMN567
1651088,ADLNG155
1651088,JAPAN484
1651088,SOCPY562
1700241,CHINE337
1700241,MNMGT796
1700241,PSYCH958
1700241,MTHED724
1700241,HMDEV202
