studentID,className
1665047,COUNS994
1678629,COUNS994
1735883,COUNS994
1655629,COUNS994
1709702,COUNS994
1711650,COUNS994
1719749,COUNS994
1746059,COUNS994
1736071,COUNS994
1651525,COUNS994
1653575,COUNS994
1738104,COUNS994
1659932,COUNS994
1696411,COUNS994
1694962,COUNS994
1697186,COUNS994
1722521,COUNS994
1726654,COUNS994
1737442,LABST137
1715440,LABST137
1687322,LABST137
1685577,LABST137
1681834,LABST137
1695183,LABST137
1744039,LABST137
1720613,LABST137
1716502,LABST137
1738223,LABST137
1701611,LABST137
1744585,LABST137
1705965,LABST137
1650114,LABST137
1678297,LABST137
1719787,LABST137
1716726,LABST137
1713733,LABST137
1685215,LABST137
1700656,TEACH459
1666125,TEACH459
1715856,TEACH459
1741775,TEACH459
1709579,TEACH459
1670625,TEACH459
1723352,TEACH459
1739821,TEACH459
1719202,TEACH459
1696158,TEACH459
1658177,TEACH459
1744687,TEACH459
1719937,TEACH459
1714599,TEACH459
1741902,TEACH459
1680444,TEACH459
1724826,TEACH459
1694682,TEACH459
1717297,TEACH459
1746376,TEACH459
1653297,TEACH459
1675788,TEACH459
1682795,TEACH459
1704901,TEACH459
1661483,HUMRI994
1732879,HUMRI994
1692993,HUMRI994
1653885,HUMRI994
1684028,HUMRI994
1687657,HUMRI994
1697351,HUMRI994
1677984,HUMRI994
1698124,HUMRI994
1676413,HUMRI994
1675459,HUMRI994
1729677,HUMRI994
1673619,HUMRI994
1733654,HUMRI994
1713562,HUMRI994
1671091,HUMRI994
1655629,HUMRI994
1707471,HUMRI994
1716806,HUMRI994
1661933,HUMRI994
1698650,HUMRI994
1707487,HUMRI994
1748586,HUMRI994
1702560,HUMRI994
1696526,HUMRI994
1674385,HUMRI994
1678279,HUMRI994
1666396,EXMBM944
1669655,EXMBM944
1720414,EXMBM944
1666133,EXMBM944
1740815,EXMBM944
