studentID,className
1691645,EDLED507
1695037,EDLED507
1722321,EDLED507
1693503,EDLED507
1739898,EDLED507
1700610,EDLED507
1685464,EDLED507
1659000,EDLED507
1710015,EDLED507
1702315,EDLED507
1653337,EDLED507
1687300,EDLED507
1702922,TOEDR618
1719894,TOEDR618
1697303,TOEDR618
1672033,TOEDR618
1727906,TOEDR618
1693783,TOEDR618
1745311,TOEDR618
1731542,TOEDR618
1722150,TOEDR618
1743731,TOEDR618
1665574,TOEDR618
1733762,TOEDR618
1659924,TOEDR618
1677780,TOEDR618
1706943,TOEDR618
1703881,TOEDR618
1739793,TOEDR618
1716428,ENGEN958
1674829,ENGEN958
1665557,ENGEN958
1712274,ENGEN958
1724467,ENGEN958
1679098,ENGEN958
1682220,ENGEN958
1696027,ENGEN958
1710688,ENGEN958
1702664,ENGEN958
1650284,ENGEN958
1683101,ENGEN958
1671335,ENGEN958
1743169,ENGEN958
1681087,ENGEN958
1683229,ENGEN958
1731370,ENGEN958
1712454,ENGEN958
1663144,ENGEN958
1690610,ENGEN958
1731456,ENGEN958
1746474,ENGEN958
1687492,ENGEN958
1738032,ENGEN958
1749160,ENGEN958
1731518,MNMGT773
1681275,MNMGT773
1715573,MNMGT773
1684294,MNMGT773
1663758,MNMGT773
1696465,MNMGT773
1728910,MNMGT773
1714778,MNMGT773
1747946,MNMGT773
1723583,MNMGT773
1696862,MNMGT773
1699941,MNMGT773
1702909,MNMGT773
1702442,MNMGT773
1657536,MNMGT773
1695940,MNMGT773
1689618,MNMGT773
1724918,MNMGT773
1719274,MNMGT773
1664692,MNMGT773
1748778,MNMGT773
1690967,MNMGT773
1717348,MNMGT773
1663575,ACCTN773
1719598,ACCTN773
1678810,ACCTN773
1733699,ACCTN773
1658185,ACCTN773
1730098,ACCTN773
1742614,ACCTN773
1720506,ACCTN773
1664614,ACCTN773
1721614,ACCTN773
1664972,ACCTN773
1651442,ACCTN773
1684911,ACCTN773
1719102,ACCTN773
1672775,ACCTN773
1728588,ACCTN773
1748127,ACCTN773
1704639,ACCTN773
1706669,ACCTN773
1711728,ACCTN773
1740239,SCTED689
1727534,SCTED689
1719833,SCTED689
1717321,SCTED689
1681114,SCTED689
1743285,SCTED689
1662979,SCTED689
1734401,SCTED689
1743333,SCTED689
1660161,SCTED689
1729738,SCTED689
1742168,SCTED689
1673119,SCTED689
1715340,SCTED689
1722854,SCTED689
1675393,SCTED689
1697154,SCTED689
1655895,SCTED689
1658786,SCTED689
1703597,SCTED689
1706242,SCTED689
1710583,LEADR760
1697950,LEADR760
1655500,LEADR760
1685691,LEADR760
1746543,LEADR760
1723164,LEADR760
1738894,LEADR760
1679098,LEADR760
1731635,LEADR760
1736068,LEADR760
1696351,LEADR760
1710015,LEADR760
1749666,LEADR760
1682178,LEADR760
1727694,LEADR760
1651791,LEADR760
1662193,LEADR760
1669707,ACCTN430
1733093,ACCTN430
1733253,ACCTN430
1749071,ACCTN430
1657362,ACCTN430
1739068,ACCTN430
1671802,ACCTN430
1712218,ACCTN430
1713279,ACCTN430
1696862,ACCTN430
1685643,ACCTN430
1708470,ACCTN430
1702390,ACCTN430
1674032,HDEVP845
1667158,HDEVP845
1741251,HDEVP845
1687973,HDEVP845
1654656,HDEVP845
1737319,HDEVP845
1660793,HDEVP845
1720155,HDEVP845
1678120,HDEVP845
1748067,HDEVP845
1738804,HDEVP845
1658246,HDEVP845
1658212,HDEVP845
1696055,HDEVP845
1651041,HDEVP845
1701580,HDEVP845
1711846,HDEVP845
1709908,HDEVP845
1726922,HDEVP845
1681694,HDEVP845
1714976,HDEVP845
1688546,HDEVP845
1723949,SOCPY726
1707311,SOCPY726
1653408,SOCPY726
1668908,SOCPY726
1741973,SOCPY726
1741616,SOCPY726
1684920,SOCPY726
1680722,SOCPY726
1713238,SOCPY726
1702463,SOCPY726
1745667,SOCPY726
1702808,SOCPY726
1697631,SOCPY726
1709426,SOCPY726
1749983,SOCPY726
1734239,SOCPY726
1742361,SOCPY726
1653656,SOCPY726
1742999,SOCPY726
1651658,THEDR726
1700824,THEDR726
1688499,THEDR726
1725636,THEDR726
1748701,THEDR726
1690433,THEDR726
1699281,THEDR726
1719422,THEDR726
1695787,THEDR726
1697040,THEDR726
1668820,THEDR726
1653866,THEDR726
1654921,THEDR726
1654060,THEDR726
1720895,THEDR726
1687194,THEDR726
1663656,THEDR726
1717066,THEDR726
1688567,THEDR726
1654755,THEDR726
1734303,THEDR726
1720256,THEDR726
1707107,THEDR726
1720086,THEDR726
1651397,THEDR726
1722043,THEDR726
1672357,THEDR726
1650595,HLTSC507
1697421,HLTSC507
1691939,HLTSC507
1680831,HLTSC507
1721875,HLTSC507
1735885,HLTSC507
1741537,HLTSC507
1678236,HLTSC507
1707923,HLTSC507
1738648,HLTSC507
1680153,HLTSC507
1719459,HLTSC507
1693894,HLTSC507
1733614,HLTSC507
1710486,MATHS871
1728910,MATHS871
1713283,MATHS871
1664386,MATHS871
1689675,MATHS871
1659134,MATHS871
1749273,MATHS871
1717804,MATHS871
1728937,MATHS871
1707957,MATHS871
1749318,MATHS871
1688051,MATHS871
1672624,MATHS871
1669830,MATHS871
1650217,MATHS871
1664698,MATHS871
1731524,MATHS871
1722890,MATHS871
1655938,MATHS871
1705200,MATHS871
1682899,MATHS871
1710694,ECONS507
1713132,ECONS507
1663390,ECONS507
1652895,ECONS507
1737706,ECONS507
1669291,ECONS507
1721413,ECONS507
1710550,ECONS507
1663689,ECONS507
1654602,ECONS507
1696373,ECONS507
1698370,ECONS507
1699475,ECONS507
1679823,ECONS507
1724539,ECONS507
1683123,ECONS507
1709128,ECONS507
1690085,ECONS507
1741468,ECONS507
1709426,ECONS507
1672797,ECONS507
1683745,ECONS507
1653611,ECONS507
1724190,ECONS507
1745982,ECONS507
1738051,ECONS507
1736182,ECONS507
1731012,ECONS507
1675501,PACIS590
1668699,PACIS590
1740382,PACIS590
1687085,PACIS590
1736708,PACIS590
1720272,PACIS590
1735396,PACIS590
1736923,PACIS590
1712299,PACIS590
1714080,PACIS590
1671472,PACIS590
1724317,PACIS590
1727459,PACIS590
1681286,PACIS590
1718757,PACIS590
1675579,PACIS590
1653453,PACIS590
1650983,PACIS590
1674472,PACIS590
1701848,PACIS590
1728567,PACIS590
1679520,BIOEB206
1673259,BIOEB206
1709519,BIOEB206
1699470,BIOEB206
1727671,BIOEB206
1735562,BIOEB206
1667046,BIOEB206
1740018,BIOEB206
1668650,BIOEB206
1739567,BIOEB206
1670847,BIOEB206
1693353,BIOEB206
1680979,BIOEB206
1737322,BIOEB206
1654867,BIOEB206
1713926,BIOEB206
1683738,BIOEB206
1701898,INTLC400
1681090,INTLC400
1662324,INTLC400
1694090,INTLC400
1680394,INTLC400
1724539,INTLC400
1691491,INTLC400
1687251,INTLC400
1746508,INTLC400
1707460,INTLC400
1663434,INTLC400
1749059,INTLC400
1737791,INTLC400
1724183,INTLC400
1704006,INTLC400
1658898,INTLC400
1667909,EDUCA760
1697715,EDUCA760
1706848,EDUCA760
1738208,EDUCA760
1679300,EDUCA760
1655997,EDUCA760
1657538,EDUCA760
1744041,EDUCA760
1675941,EDUCA760
1734197,EDUCA760
1651615,EDUCA760
1710922,EDUCA760
1661121,EDUCA760
1716202,EDUCA760
1733155,EDUCA760
1654271,EDUCA760
1655290,EDUCA760
1651888,EDUCA760
1741267,EDUCA760
1683476,EDUCA760
1695626,EDUCA760
1663376,EDUCA760
1655349,EDUCA760
1722793,EDUCA760
1669815,EDUCA760
1667029,ENGCV773
1681875,ENGCV773
1695893,ENGCV773
1684497,ENGCV773
1737572,ENGCV773
1740053,ENGCV773
1746148,ENGCV773
1694145,ENGCV773
1740871,ENGCV773
1703588,ENGCV773
1715228,ENGCV773
1650284,ENGCV773
1677308,ENGCV773
1683239,ENGCV773
1698390,ENGCV773
1717588,ENGCV773
1677707,ACCTN958
1745439,ACCTN958
1726041,ACCTN958
1704670,ACCTN958
1695094,ACCTN958
1691352,ACCTN958
1694568,ACCTN958
1704144,ACCTN958
1682888,ACCTN958
1662542,ACCTN958
1732712,ACCTN958
1668908,ACCTN958
1670912,ACCTN958
1730098,ACCTN958
1706822,ACCTN958
1709500,ACCTN958
1692475,ACCTN958
1650714,ACCTN958
1717102,ACCTN958
1682698,ACCTN958
1662010,ACCTN958
1653840,ACCTN958
1650764,ACCTN958
1672925,ACCTN958
1743464,ACCTN958
1724759,ACCTN958
1665367,ACCTN958
1744924,ACCTN958
1666739,EXMBM387
1663758,EXMBM387
1692389,EXMBM387
1748119,EXMBM387
1732738,EXMBM387
1749341,EXMBM387
1676211,EXMBM387
1667537,EXMBM387
1660189,EXMBM387
1662021,EXMBM387
1683156,EXMBM387
1741262,EXMBM387
1655135,EXMBM387
1680839,EXMBM387
1678076,EXMBM387
1686379,EXMBM387
1685021,EXMBM387
1652742,EXMBM387
1717642,EXMBM387
1710397,EXMBM387
1671788,EXMBM387
1736967,EXMBM387
1719737,EXMBM387
1677102,EXMBM387
1667181,EXMBM387
1742673,EXMBM387
1686433,EXMBM387
1671296,EXMBM387
1707928,SDCOA618
1709045,SDCOA618
1674648,SDCOA618
1743435,SDCOA618
1727185,SDCOA618
1700703,SDCOA618
1721655,SDCOA618
1738782,SDCOA618
1700271,SDCOA618
1675762,SDCOA618
1696763,SDCOA618
1669944,SDCOA618
1679233,SDCOA618
1717568,SDCOA618
1681649,SDCOA618
1683187,SDCOA618
1729653,SDCOA618
1745705,SDCOA618
1694374,SDCOA618
1688448,SDCOA618
1692258,SDCOA618
1704466,SDCOA618
1680538,SDCOA618
1680304,SDCOA618
1652718,SDCOA618
1734905,INDIP811
1744224,INDIP811
1702691,INDIP811
1675275,INDIP811
1737290,INDIP811
1742102,INDIP811
1713685,INDIP811
1689614,INDIP811
1653845,INDIP811
1702574,INDIP811
1678082,INDIP811
1695463,INDIP811
1668201,INDIP811
1727738,INDIP811
1696231,ENGEE618
1749894,ENGEE618
1667906,ENGEE618
1739963,ENGEE618
1743463,ENGEE618
1714976,ENGEE618
1704254,ENGEE618
1714651,ENGEE618
1708470,ENGEE618
1710452,ENGEE618
1734738,ENGEE618
1706819,ENGEE618
1675710,ENGEE618
1653836,ENGEE618
1726765,ENGEE618
1747740,ENGEE618
1710287,ENGEE618
1728379,ENGEE618
1693577,ENGEE618
1732537,ENGEE618
1740879,ENGEE618
1695244,ENGEE618
1672369,ENGEE618
1720423,WRITE946
1699785,WRITE946
1735109,WRITE946
1739285,WRITE946
1662009,WRITE946
1707294,WRITE946
1715131,WRITE946
1747312,WRITE946
1656917,WRITE946
1698965,WRITE946
1712191,WRITE946
1669892,WRITE946
1742506,WRITE946
1739933,WRITE946
1716410,WRITE946
1683448,WRITE946
1681296,WRITE946
1686545,WRITE946
1730703,WRITE946
1656350,WRITE946
1663289,WRITE946
1737133,WRITE946
1697632,WRITE946
1720906,WRITE946
1690011,DATAA351
1735066,DATAA351
1682506,DATAA351
1722297,DATAA351
1654601,DATAA351
1742256,DATAA351
1684237,DATAA351
1749279,DATAA351
1650344,DATAA351
1734705,DATAA351
1657086,DATAA351
1655079,DATAA351
1681649,DATAA351
1684121,DATAA351
1683590,DATAA351
1653720,DATAA351
1676596,DATAA351
1662605,DATAA351
1662140,DATAA351
1720628,DATAA351
1747995,DATAA351
1672039,DATAA351
1671783,DATAA351
1667008,IRSST507
1697175,IRSST507
1672463,IRSST507
1662678,IRSST507
1745825,IRSST507
1681981,IRSST507
1716878,IRSST507
1657238,IRSST507
1681793,IRSST507
1712465,IRSST507
1687297,IRSST507
1704101,IRSST507
1692654,IRSST507
1679216,IRSST507
1719063,IRSST507
1717128,IRSST507
1749326,IRSST507
1701252,IRSST507
1681593,IRSST507
1745832,IRSST507
1712878,IRSST507
1683288,TWEDR400
1747062,TWEDR400
1730567,TWEDR400
1711420,TWEDR400
1693925,TWEDR400
1650524,TWEDR400
1703253,TWEDR400
1699565,TWEDR400
1723949,TWEDR400
1700562,TWEDR400
1720855,TWEDR400
1697845,TWEDR400
1742080,TWEDR400
1743796,TWEDR400
1730141,TWEDR400
1696343,TWEDR400
1741970,TWEDR400
1685749,TWEDR400
1715764,TWEDR400
1722339,TWEDR400
1653704,TWEDR400
1717649,TWEDR400
1682353,HTHAL760
1661714,HTHAL760
1661244,HTHAL760
1683216,HTHAL760
1683260,HTHAL760
1705674,HTHAL760
1667136,HTHAL760
1707569,HTHAL760
1691026,HTHAL760
1651780,HTHAL760
1729561,HTHAL760
1650824,HTHAL760
1684497,PACIS591
1702461,PACIS591
1725373,PACIS591
1714616,PACIS591
1744377,PACIS591
1659441,PACIS591
1670351,PACIS591
1687133,PACIS591
1680537,PACIS591
1698633,PACIS591
1719061,PACIS591
1728941,PACIS591
1735096,PACIS591
1705536,PACIS591
1705679,PACIS591
1682688,PACIS591
1702362,PACIS591
1657319,PACIS591
1720110,PACIS591
1715573,PACIS591
1719494,PHYSC773
1717593,PHYSC773
1731039,PHYSC773
1680777,PHYSC773
1717179,PHYSC773
1676273,PHYSC773
1702732,PHYSC773
1695836,PHYSC773
1737209,PHYSC773
1725203,PHYSC773
1704305,PHYSC773
1710285,PHYSC773
1708429,PHYSC773
1719698,PHYSC773
1682090,PHYSC773
1732590,PHYSC773
1677855,PHYSC773
1735538,PHYSC773
1665750,PHYSC773
1654600,EXCOR947
1659634,EXCOR947
1728033,EXCOR947
1697621,EXCOR947
1674867,EXCOR947
1699281,EXCOR947
1714727,EXCOR947
1661514,EXCOR947
1668615,EXCOR947
1710545,EXCOR947
1666882,EXCOR947
1691001,EXCOR947
1661511,EXCOR947
1661683,EXCOR947
1678508,EXCOR947
1666431,CHINE903
1698061,CHINE903
1672471,CHINE903
1738659,CHINE903
1682800,CHINE903
1727185,CHINE903
1705209,CHINE903
1710690,CHINE903
1696372,CHINE903
1694729,CHINE903
1685861,CHINE903
1679593,CHINE903
1743283,CHINE903
1678332,CHINE903
1687557,CHINE903
1708131,CHINE903
1716808,CHINE903
1713045,CHINE903
1676234,CHINE903
1705834,CHINE903
1743240,CHINE903
1705556,CHINE903
1692107,ENGCB726
1650605,ENGCB726
1748167,ENGCB726
1659431,ENGCB726
1655627,ENGCB726
1700036,ENGCB726
1660072,ENGCB726
1728116,ENGCB726
1687916,ENGCB726
1700089,ENGCB726
1739927,ENGCB726
1650445,ENGCB726
1743856,ENGCB726
1738032,ENGCB726
1727611,ENGCB726
1748673,ENGCB726
1722704,ENGCB726
1708137,ENGCB726
1730171,ENGCB726
1700860,ENGCB726
1718095,ENGCB726
1653154,APHYS492
1671975,APHYS492
1727158,APHYS492
1653743,APHYS492
1712258,APHYS492
1672915,APHYS492
1734320,APHYS492
1677793,APHYS492
1690705,APHYS492
1726013,APHYS492
1708481,APHYS492
1694898,APHYS492
1667163,APHYS492
1722293,APHYS492
1721890,APHYS492
1726666,APHYS492
1681296,APHYS492
1678707,PHILO730
1740663,PHILO730
1671112,PHILO730
1706906,PHILO730
1655190,PHILO730
1659754,PHILO730
1722787,PHILO730
1715627,PHILO730
1668846,PHILO730
1746270,PHILO730
1731748,PHILO730
1719257,PHILO730
1722031,PHILO730
1727135,PHILO730
1717804,FPSYC590
1744464,FPSYC590
1730444,FPSYC590
1651903,FPSYC590
1727602,FPSYC590
1699152,FPSYC590
1668964,FPSYC590
1703888,FPSYC590
1653178,FPSYC590
1735340,FPSYC590
1733294,FPSYC590
1668065,FPSYC590
1702191,FPSYC590
1679732,FPSYC590
1664893,FPSYC590
1662394,FPSYC590
1728473,FPSYC590
1723897,FPSYC590
1739584,FPSYC590
1738363,FPSYC590
1746599,FPSYC590
1728695,FPSYC590
1653065,FPSYC590
1726138,FPSYC590
1715867,FPSYC590
1666994,FPSYC590
1748361,CHINE871
1708965,CHINE871
1690952,CHINE871
1707386,CHINE871
1696202,CHINE871
1749270,CHINE871
1719488,CHINE871
1697897,CHINE871
1658525,CHINE871
1742270,CHINE871
1710344,CHINE871
1710739,CHINE871
1653162,CHINE871
1711902,CHINE871
1747686,CHINE871
1728316,CHINE871
1697697,CHINE871
1721859,CHINE871
1661499,PRMGT845
1660800,PRMGT845
1713462,PRMGT845
1692569,PRMGT845
1655699,PRMGT845
1717146,PRMGT845
1677372,PRMGT845
1695950,PRMGT845
1743179,PRMGT845
1698207,PRMGT845
1744662,PRMGT845
1714518,PRMGT845
1731475,PRMGT845
1699633,PRMGT845
1737827,PRMGT845
1694007,PRMGT845
1740460,PRMGT845
1674879,PRMGT845
1664691,PRMGT845
1683215,PRMGT845
1653709,PRMGT845
1731369,PRMGT845
1676778,INDIP871
1664808,INDIP871
1700766,INDIP871
1656531,INDIP871
1718969,INDIP871
1733762,INDIP871
1653197,INDIP871
1725062,INDIP871
1701848,INDIP871
1728972,INDIP871
1661261,INDIP871
1711856,INDIP871
1682319,INDIP871
1699863,INDIP871
1727106,INDIP871
1726772,INDIP871
1720272,INDIP871
1745129,INDIP871
1682627,INDIP871
1705248,INDIP871
1691971,ENGCV387
1689430,ENGCV387
1679217,ENGCV387
1665264,ENGCV387
1717372,ENGCV387
1671912,ENGCV387
1650382,ENGCV387
1729381,ENGCV387
1709167,ENGCV387
1703933,ENGCV387
1684659,ENGCV387
1726022,ENGCV387
1654601,ENGCV387
1680464,ENGCV387
1719567,ENGCV387
1749619,ENGCV387
1700573,ENGCV387
1660806,ENGCV387
1731542,ENGCV387
1669292,ENGCV387
1675126,ENGCV387
1716911,ENGCV387
1737177,ENGCV387
1671922,ENGCV387
1733325,ENGCV387
1738603,ENGCV387
1655444,ENGCV387
1745141,ENGCV387
1729298,ENGCV387
1724032,POLCY773
1666854,POLCY773
1695893,POLCY773
1700994,POLCY773
1686079,POLCY773
1687973,POLCY773
1678332,POLCY773
1702746,POLCY773
1679506,POLCY773
1682090,POLCY773
1747958,POLCY773
1700573,POLCY773
1656203,POLCY773
1658153,POLCY773
1653717,POLCY773
1690122,POLCY773
1731956,POLCY773
1698414,POLCY773
1652237,POLCY773
1727217,POLCY773
1689314,POLCY773
1670818,POLCY773
1690536,POLCY773
1675570,POLCY773
1729091,POLCY773
1695041,POLCY773
1730058,POLCY773
1721555,POLCY773
1670500,POLCY773
1720497,POLCY773
1729834,ENGLI871
1736654,ENGLI871
1734468,ENGLI871
1705978,ENGLI871
1669119,ENGLI871
1734421,ENGLI871
1731525,ENGLI871
1702078,ENGLI871
1737350,ENGLI871
1651311,ENGLI871
1673657,ENGLI871
1706143,ENGLI871
1703597,ENGLI871
1654877,ENGLI871
1718323,ENGLI871
1674829,ENGLI871
1723529,ENGLI871
1659784,HRMGT958
1738751,HRMGT958
1728282,HRMGT958
1730676,HRMGT958
1706143,HRMGT958
1678648,HRMGT958
1678322,HRMGT958
1706671,HRMGT958
1734274,HRMGT958
1720272,HRMGT958
1734915,HRMGT958
1671210,HRMGT958
1688396,SOCIO531
1737815,SOCIO531
1680253,SOCIO531
1727389,SOCIO531
1671153,SOCIO531
1668506,SOCIO531
1676568,SOCIO531
1689079,SOCIO531
1701502,SOCIO531
1725931,SOCIO531
1741374,SOCIO531
1664392,SOCIO531
1696899,SOCIO531
1675170,SOCIO531
1713822,SOCIO531
1696175,SOCIO531
1721211,SOCIO531
1694295,SOCIO531
1721828,SOCIO531
1692616,SOCIO531
1738598,SOCIO531
1743823,SOCIO531
1702091,SOCIO531
1675559,SOCIO531
1745253,SOCIO531
1667851,SOCIO531
1717956,SOCIO531
1678015,ENGME507
1673670,ENGME507
1731714,ENGME507
1720597,ENGME507
1716813,ENGME507
1730703,ENGME507
1713161,ENGME507
1670156,ENGME507
1672251,ENGME507
1745311,ENGME507
1711579,ENGME507
1665975,ENGME507
1720506,ENGME507
1728621,ENGME507
1707039,ENGME507
1688413,ENGME507
1671105,ENGME507
1675936,ENGME507
1699291,ENGME507
1692382,ENGME507
1726047,ENGME507
1719257,ENGME507
1731609,ENGME507
1671690,ENGME507
1662394,ENGME507
1714321,ENGME507
1722476,SOCIO730
1668825,SOCIO730
1734231,SOCIO730
1732688,SOCIO730
1716877,SOCIO730
1730952,SOCIO730
1671693,SOCIO730
1685250,SOCIO730
1742926,SOCIO730
1713609,SOCIO730
1705993,SOCIO730
1667069,SOCIO730
1747742,SOCIO730
1692578,SOCIO730
1745004,SOCIO730
1699798,SOCIO730
1666196,SOCIO730
1735112,SOCIO730
1669612,SOCIO730
1695716,SOCIO730
1653958,SOCIO730
1666487,SOCIO730
1714438,SOCIO730
1737237,SOCIO730
1741038,SOCIO730
1726474,SOCIO730
1703708,SOCIO730
1681484,SOCIO730
1675772,SOCIO730
1656420,INTLC247
1749018,INTLC247
1740801,INTLC247
1659643,INTLC247
1747319,INTLC247
1733494,INTLC247
1712663,INTLC247
1691531,INTLC247
1697713,INTLC247
1726023,INTLC247
1660679,INTLC247
1728910,INTLC247
1694322,INTLC247
1660568,INTLC247
1678132,INTLC247
1741290,INTLC247
1666854,INTLC247
1709776,BIOEB402
1665557,BIOEB402
1733007,BIOEB402
1739621,BIOEB402
1741002,BIOEB402
1656998,BIOEB402
1717226,BIOEB402
1735412,BIOEB402
1658693,BIOEB402
1714952,BIOEB402
1686457,BIOEB402
1707528,BIOEB402
1674891,BIOEB402
1722716,BIOEB402
1720443,BIOEB402
1696344,BIOEB402
1710800,BIOEB402
1691172,BIOEB402
1661542,BIOEB402
1652445,BIOEB402
1688858,BIOEB402
1707900,BIOEB402
1695221,BIOEB402
1738894,BIOEB402
1692395,BIOEB402
1737245,BIOEB402
1650387,BIOEB402
1729484,MGSUS689
1712690,MGSUS689
1685740,MGSUS689
1730742,MGSUS689
1656035,MGSUS689
1734435,MGSUS689
1736961,MGSUS689
1733007,MGSUS689
1709230,MGSUS689
1725167,MGSUS689
1678128,MGSUS689
1683467,MGSUS689
1700466,MGSUS689
1718162,CAENL423
1695168,CAENL423
1715069,CAENL423
1701561,CAENL423
1708461,CAENL423
1749363,CAENL423
1673657,CAENL423
1696323,CAENL423
1650953,CAENL423
1737806,CAENL423
1706569,CAENL423
1698959,CAENL423
1654817,CAENL423
1748678,CAENL423
